정류소명, 코드, 단축코드
화곡보람2차아파트,115900280,16911
등촌역1번출구,115900281,16921
마곡나루역5번출구,115900282,16617
마곡우림필유아파트,115900283,16641
마곡우림필유아파트,115900284,16640
신도림역,116000001,17001
신도림역,116000002,17002
신도림동.구로역,116000003,17003
신도림동.구로역,116000004,17004
구일역.중앙유통상가,116000005,17005
구일역.제일제당,116000006,17006
동양미래대학.구로성심병원,116000007,17007
동양미래대학.구로성심병원,116000008,17008
개봉역.영화아파트,116000009,17009
개봉역.한마을아파트,116000010,17010
경인중학교.개봉사거리,116000011,17011
경인중학교.개봉사거리,116000012,17012
구로디지털단지역,116000013,17013
신도림역,116000015,17101
신도림역,116000016,17102
서울미래초등학교,116000017,17103
서울미래초등학교,116000018,17104
한국SGI,116000019,17105
거리공원.구로신협본점앞,116000020,17106
거리공원,116000021,17107
구로도서관.대성스카이렉스,116000022,17108
구로고등학교,116000023,17109
영림중학교,116000024,17110
구로구청,116000025,17111
구로구청,116000026,17112
고대구로병원후문,116000027,17113
대림역,116000028,17114
대림역,116000029,17115
영서중학교,116000030,17116
영서중학교,116000031,17117
구로두산아파트,116000032,17118
구로종합사회복지관,116000033,17119
남구로역,116000034,17120
남구로역,116000035,17121
한국산업단지공단.이마트구로점,116000036,17122
고용노동부관악지청.이마트구로점,116000037,17123
디지털산업1단지,116000038,17124
디지털산업1단지,116000039,17125
하이엔드1차·보건지소·치매센터,116000040,17126
지하이시티·보건지소·치매센터,116000041,17127
디지털단지오거리,116000042,17128
디지털단지오거리,116000043,17129
퀸즈빌,116000044,17130
가리봉시장,116000045,17131
가리봉시장,116000046,17132
남구로역,116000047,17133
구로4동자치회관,116000048,17134
구로시장,116000049,17135
구로시장,116000050,17136
구로4동우체국.고대구로병원정문,116000051,17137
구로4동우체국.고대구로병원정문,116000052,17138
구로119안전센터,116000053,17139
구로119안전센터,116000054,17140
우리유앤미아파트,116000055,17141
구로변전소.구로초등학교,116000056,17142
쌍용구로정비사업소,116000057,17143
구로역·NC신구로점,116000058,17144
구로역·NC신구로점,116000059,17145
구로역.구로기계공구상가,116000060,17146
구로역.구로기계공구상가,116000061,17147
기업은행구로중앙지점,116000062,17148
기업은행구로중앙지점,116000063,17149
신도림중학교,116000066,17152
신도림중학교,116000067,17153
구로역,116000068,17154
구로역,116000069,17155
개봉사거리,116000078,17164
경인중학교,116000080,17166
개봉치안센터,116000082,17168
오류1동주민센터.오류문화센터,116000083,17169
오류1동주민센터.오류문화센터,116000084,17170
오류동역,116000085,17171
오류동역,116000086,17172
씨티월드,116000087,17173
오류지구대.신오류주유소,116000088,17174
서울가든빌라앞,116000089,17175
서울가든빌라앞,116000090,17176
성공회대학교유한공고앞,116000091,17177
연세중앙교회,116000093,17179
궁동청소년문화의집,116000094,17180
궁동청소년문화의집.구로검사소,116000095,17181
우신고등학교,116000096,17182
우신고등학교,116000097,17183
온수역,116000098,17184
온수역,116000099,17185
온수동새마을금고,116000100,17186
정진학교.온수힐스테이트아파트,116000101,17187
수궁동주민센터,116000102,17188
수궁동주민센터,116000103,17189
수궁119안전센터,116000104,17190
수궁119안전센터,116000105,17191
예림디자인고.오류고.서울공연예술고,116000106,17192
예림디자인고.오류고.서울공연예술고,116000107,17193
서서울생활과학고.궁동도서관,116000108,17194
구로우체국.이펜하우스5단지후문,116000111,17201
오류2동주민센터,116000113,17203
오류2동주민센터,116000114,17204
오류2동새마을금고,116000115,17205
오류2동새마을금고,116000116,17206
대원주유소,116000117,17207
대원주유소,116000118,17208
현대아파트.개봉중앙시장,116000119,17209
현대아파트.개봉중앙시장,116000120,17210
덕의초등학교,116000121,17211
덕의초등학교,116000122,17212
고척근린공원,116000123,17213
고척근린공원.고척도서관,116000124,17214
세곡초등학교,116000125,17215
세곡초등학교,116000126,17216
개봉푸르지오아파트,116000127,17217
개봉푸르지오아파트,116000128,17218
고척근린시장,116000129,17219
용두연립,116000130,17220
고척파크푸르지오아파트,116000133,17223
고척시장,116000134,17225
고척시장,116000135,17226
고척중학교,116000136,17227
고척중학교,116000137,17228
구로디지털단지역,116000138,17229
삼부르네상스.효성아파트,116000139,17230
구일우성아파트,116000140,17231
구일우성아파트,116000141,17232
개봉역,116000142,17233
개봉역,116000143,17234
개봉1동사거리.개봉푸르지오아파트,116000144,17235
개봉1동사거리,116000145,17236
구로1동우체국,116000146,17237
구일우성아파트,116000147,17238
디지털단지입구,116000148,17239
구로보건소,116000149,17240
구일우성아파트,116000151,17242
남구로역,116000153,17245
구로남초등학교,116000155,17247
연세중앙교회,116000156,17248
동양빌라,116000157,17251
남구로역6번출구,116000158,17252
궁동입구,116000159,17253
현대아파트,116000160,17254
롯데아파트,116000161,17255
구로역·NC신구로점,116000162,17256
롯데아파트,116000163,17257
제중병원,116000164,17258
서서울생활과학고.궁동도서관,116000177,17195
온수동종점,116000194,17289
온수동종점,116000195,17290
신도림생활체육관.우성3차아파트,116000196,17291
우성3차아파트,116000197,17292
구로구청,116000198,17293
대림역,116000200,17296
구로중학교,116000201,17297
우신고등학교후문,116000202,17298
동양빌라,116000203,17299
궁동입구,116000204,17300
윤성빌라,116000205,17301
궁동사회복지관,116000206,17302
원각사입구,116000207,17303
구로보건소.금호새솔아파트,116000233,17629
구로공구상가,116000235,17631
거성푸르뫼아파트,116000287,17306
거성푸르뫼아파트,116000288,17305
알뜰슈퍼,116000292,17754
푸른수목원후문.저수지앞,116000296,17365
푸른수목원후문.저수지앞,116000297,17369
매화빌라,116000304,17368
매화빌라,116000305,17366
세븐일레븐,116000346,17819
하나마트,116000352,17825
진흥슈퍼,116000354,17827
신도림자동차학원,116000357,17830
우성아파트,116000358,17831
신도림역,116000361,17834
신도림동아3차아파트,116000381,17855
구로보건소,116000389,17863
구로역(NC백화점),116000390,17865
구로역(NC백화점),116000391,17866
구로구청,116000392,17867
구로구청,116000393,17868
오류동입구,116000394,17869
오류동입구,116000395,17870
개봉역입구,116000402,17877
개봉역입구,116000403,17878
개봉교,116000404,17879
개봉교,116000405,17880
대림역,116000406,17881
구로공구상가,116000417,17897
베스트웨스턴구로호텔코오롱싸이언스밸리,116000439,17727
코오롱싸이언스밸리.베스트웨스턴구로호텔,116000440,17726
디지털1단지,116000441,17725
디지털단지오거리,116000444,17723
동부골든아파트,116000445,17304
동부골든.한신플러스타운,116000446,17309
오류동삼거리,116000447,17308
오류동삼거리,116000448,17307
구로역.나인스애비뉴,116000563,17310
천왕역1번출구,116000565,17600
천왕이펜하우스2단지,116000568,17700
신도림역,116000576,17775
신도림4차e편한세상,116000577,15808
구로우체국.이펜하우스3단지후문,116000579,17701
연지마을,116000583,17410
구로중앙하이츠아파트.화원복지관,116000584,17260
신동아미래지움아파트,116000585,17261
구로역,116000586,17259
보성운수기종점,116000587,17899
금강수목원아파트,116000589,17801
금강수목원아파트,116000590,17704
동부골든아파트후문,116000591,17315
동삼빌라,116000592,17697
천왕이펜하우스6단지후문,116000593,17460
천왕이펜하우스5단지,116000594,17986
천왕이펜하우스3.4단지,116000595,17987
초롱타운아파트,116000596,17262
연지타운2단지,116000597,17399
연지타운2단지,116000598,17397
롯데시티호텔구로,116000603,17751
롯데시티호텔구로,116000604,17752
오남중학교.삼미주택,116000605,17196
오남중학교,116000606,17197
성락교회크리스천선교센터,116000607,17755
개봉역,116000609,17243
동부골든아파트후문,116000611,17314
개봉고가,116000612,17246
개봉1동사거리,116000613,17312
개봉1동사거리,116000614,17311
스타밸리앞,116000615,18227
솔길공원,116000616,17157
GS25,116000617,17158
초롱타운회전교차로,116000618,17156
두암빌라,116000619,17150
경북슈퍼마켓,116000620,17515
쌍용구로정비사업소,116000621,17222
우리유엔미아파트,116000622,17221
원각사입구,116000624,17400
항동우남퍼스트빌,116000627,17160
푸른수목원,116000628,17361
항동복합행정센터,116000629,17362
푸른수목원,116000630,17363
항동복합행정센터,116000631,17364
항동하버라인10단지,116000632,17712
항동하버라인3단지,116000633,17359
항동하버라인3단지,116000634,17360
디지털단지오거리,116000635,17389
디지털단지오거리.가산파출소,116000636,18151
항동하버라인2단지,116000637,17371
항동중흥S클래스,116000638,17370
항동하버라인4단지,116000639,17802
별장쉐르빌앞,116000640,17804
덕일전자공업고등학교,116000641,17806
항동하버라인4단지.푸른수목원,116000643,17808
항동하버라인3단지아파트,116000644,17809
구로SKV1지식산업센터,116000645,17161
경남아너스빌아파트,116000646,17456
영풍마드레빌아파트.소공원사거리,116000647,17178
가리봉파출소,116000648,17249
구로SKV1.제일풍경채포레스트,116000649,17162
